study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB22684	SAMEA104680675	ERX2435161	ERR2394358	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2394358/ERR2394358_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2394358/ERR2394358_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394358/HT-SELEX__ligand-lig147__TF-HOXD9__cycle-3__batch-FJ45__well-P23__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394358/HT-SELEX__ligand-lig147__TF-HOXD9__cycle-3__batch-FJ45__well-P23__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2394358
PRJEB22684	SAMEA104680676	ERX2435162	ERR2394359	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2394359/ERR2394359_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2394359/ERR2394359_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394359/HT-SELEX__ligand-lig147__TF-HOXD9__cycle-4__batch-FJ45__well-P23__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394359/HT-SELEX__ligand-lig147__TF-HOXD9__cycle-4__batch-FJ45__well-P23__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2394359
PRJEB22684	SAMEA104680677	ERX2435163	ERR2394360	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2394360/ERR2394360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2394360/ERR2394360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394360/HT-SELEX__ligand-lig147__TF-HSF1__cycle-1__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394360/HT-SELEX__ligand-lig147__TF-HSF1__cycle-1__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2394360
PRJEB22684	SAMEA104680678	ERX2435164	ERR2394361	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2394361/ERR2394361_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2394361/ERR2394361_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394361/HT-SELEX__ligand-lig147__TF-HSF1__cycle-2__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394361/HT-SELEX__ligand-lig147__TF-HSF1__cycle-2__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2394361
PRJEB22684	SAMEA104680679	ERX2435165	ERR2394362	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2394362/ERR2394362_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2394362/ERR2394362_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394362/HT-SELEX__ligand-lig147__TF-HSF1__cycle-3__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394362/HT-SELEX__ligand-lig147__TF-HSF1__cycle-3__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2394362
PRJEB22684	SAMEA104680680	ERX2435166	ERR2394363	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2394363/ERR2394363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2394363/ERR2394363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394363/HT-SELEX__ligand-lig147__TF-HSF1__cycle-4__batch-FJ45__well-G14__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394363/HT-SELEX__ligand-lig147__TF-HSF1__cycle-4__batch-FJ45__well-G14__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2394363
PRJEB22684	SAMEA104680681	ERX2435167	ERR2394364	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2394364/ERR2394364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2394364/ERR2394364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394364/HT-SELEX__ligand-lig147__TF-HSF4__cycle-1__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394364/HT-SELEX__ligand-lig147__TF-HSF4__cycle-1__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2394364
PRJEB22684	SAMEA104680682	ERX2435168	ERR2394365	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2394365/ERR2394365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2394365/ERR2394365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394365/HT-SELEX__ligand-lig147__TF-HSF4__cycle-2__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394365/HT-SELEX__ligand-lig147__TF-HSF4__cycle-2__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2394365
PRJEB22684	SAMEA104680683	ERX2435169	ERR2394366	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2394366/ERR2394366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2394366/ERR2394366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394366/HT-SELEX__ligand-lig147__TF-HSF4__cycle-3__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394366/HT-SELEX__ligand-lig147__TF-HSF4__cycle-3__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2394366
PRJEB22684	SAMEA104680684	ERX2435170	ERR2394367	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2394367/ERR2394367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2394367/ERR2394367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394367/HT-SELEX__ligand-lig147__TF-HSF4__cycle-4__batch-FJ45__well-G18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394367/HT-SELEX__ligand-lig147__TF-HSF4__cycle-4__batch-FJ45__well-G18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2394367
PRJEB22684	SAMEA104680685	ERX2435171	ERR2394368	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2394368/ERR2394368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2394368/ERR2394368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394368/HT-SELEX__ligand-lig147__TF-IRF3__cycle-1__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394368/HT-SELEX__ligand-lig147__TF-IRF3__cycle-1__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2394368
PRJEB22684	SAMEA104680686	ERX2435172	ERR2394369	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2394369/ERR2394369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2394369/ERR2394369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394369/HT-SELEX__ligand-lig147__TF-IRF3__cycle-2__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394369/HT-SELEX__ligand-lig147__TF-IRF3__cycle-2__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2394369
PRJEB22684	SAMEA104680687	ERX2435173	ERR2394370	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2394370/ERR2394370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2394370/ERR2394370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394370/HT-SELEX__ligand-lig147__TF-IRF3__cycle-3__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394370/HT-SELEX__ligand-lig147__TF-IRF3__cycle-3__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2394370
PRJEB22684	SAMEA104680688	ERX2435174	ERR2394371	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2394371/ERR2394371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2394371/ERR2394371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394371/HT-SELEX__ligand-lig147__TF-IRF3__cycle-4__batch-FJ45__well-P19__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394371/HT-SELEX__ligand-lig147__TF-IRF3__cycle-4__batch-FJ45__well-P19__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2394371
PRJEB22684	SAMEA104680689	ERX2435175	ERR2394372	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2394372/ERR2394372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2394372/ERR2394372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394372/HT-SELEX__ligand-lig147__TF-IRF8__cycle-1__batch-FJ45__well-M2__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394372/HT-SELEX__ligand-lig147__TF-IRF8__cycle-1__batch-FJ45__well-M2__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2394372
PRJEB22684	SAMEA104680690	ERX2435176	ERR2394373	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2394373/ERR2394373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2394373/ERR2394373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394373/HT-SELEX__ligand-lig147__TF-IRF8__cycle-2__batch-FJ45__well-M2__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394373/HT-SELEX__ligand-lig147__TF-IRF8__cycle-2__batch-FJ45__well-M2__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2394373
PRJEB22684	SAMEA104680691	ERX2435177	ERR2394374	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2394374/ERR2394374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2394374/ERR2394374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394374/HT-SELEX__ligand-lig147__TF-IRF8__cycle-3__batch-FJ45__well-M2__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394374/HT-SELEX__ligand-lig147__TF-IRF8__cycle-3__batch-FJ45__well-M2__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2394374
PRJEB22684	SAMEA104680692	ERX2435178	ERR2394375	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2394375/ERR2394375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2394375/ERR2394375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394375/HT-SELEX__ligand-lig147__TF-IRF8__cycle-4__batch-FJ45__well-M2__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394375/HT-SELEX__ligand-lig147__TF-IRF8__cycle-4__batch-FJ45__well-M2__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2394375
PRJEB22684	SAMEA104680693	ERX2435179	ERR2394376	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2394376/ERR2394376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2394376/ERR2394376_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394376/HT-SELEX__ligand-lig147__TF-IRX1__cycle-1__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394376/HT-SELEX__ligand-lig147__TF-IRX1__cycle-1__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2394376
PRJEB22684	SAMEA104680694	ERX2435180	ERR2394377	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2394377/ERR2394377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2394377/ERR2394377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394377/HT-SELEX__ligand-lig147__TF-IRX1__cycle-2__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394377/HT-SELEX__ligand-lig147__TF-IRX1__cycle-2__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2394377
PRJEB22684	SAMEA104680695	ERX2435181	ERR2394378	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2394378/ERR2394378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2394378/ERR2394378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394378/HT-SELEX__ligand-lig147__TF-IRX1__cycle-3__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394378/HT-SELEX__ligand-lig147__TF-IRX1__cycle-3__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2394378
PRJEB22684	SAMEA104680696	ERX2435182	ERR2394379	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2394379/ERR2394379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2394379/ERR2394379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394379/HT-SELEX__ligand-lig147__TF-IRX1__cycle-4__batch-FJ45__well-M15__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394379/HT-SELEX__ligand-lig147__TF-IRX1__cycle-4__batch-FJ45__well-M15__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2394379
PRJEB22684	SAMEA104680697	ERX2435183	ERR2394380	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2394380/ERR2394380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2394380/ERR2394380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394380/HT-SELEX__ligand-lig147__TF-IRX5__cycle-1__batch-FJ45__well-L18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394380/HT-SELEX__ligand-lig147__TF-IRX5__cycle-1__batch-FJ45__well-L18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2394380
PRJEB22684	SAMEA104680698	ERX2435184	ERR2394381	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2394381/ERR2394381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2394381/ERR2394381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394381/HT-SELEX__ligand-lig147__TF-IRX5__cycle-2__batch-FJ45__well-L18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394381/HT-SELEX__ligand-lig147__TF-IRX5__cycle-2__batch-FJ45__well-L18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2394381
PRJEB22684	SAMEA104680699	ERX2435185	ERR2394382	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2394382/ERR2394382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2394382/ERR2394382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394382/HT-SELEX__ligand-lig147__TF-IRX5__cycle-3__batch-FJ45__well-L18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394382/HT-SELEX__ligand-lig147__TF-IRX5__cycle-3__batch-FJ45__well-L18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2394382
PRJEB22684	SAMEA104680700	ERX2435186	ERR2394383	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2394383/ERR2394383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2394383/ERR2394383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394383/HT-SELEX__ligand-lig147__TF-IRX5__cycle-4__batch-FJ45__well-L18__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394383/HT-SELEX__ligand-lig147__TF-IRX5__cycle-4__batch-FJ45__well-L18__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2394383
PRJEB22684	SAMEA104680701	ERX2435187	ERR2394384	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2394384/ERR2394384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2394384/ERR2394384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394384/HT-SELEX__ligand-lig147__TF-ISL1__cycle-1__batch-FJ45__well-P9__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394384/HT-SELEX__ligand-lig147__TF-ISL1__cycle-1__batch-FJ45__well-P9__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2394384
PRJEB22684	SAMEA104680702	ERX2435188	ERR2394385	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2394385/ERR2394385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/005/ERR2394385/ERR2394385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394385/HT-SELEX__ligand-lig147__TF-ISL1__cycle-2__batch-FJ45__well-P9__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394385/HT-SELEX__ligand-lig147__TF-ISL1__cycle-2__batch-FJ45__well-P9__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/005/ERR2394385
PRJEB22684	SAMEA104680703	ERX2435189	ERR2394386	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2394386/ERR2394386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/006/ERR2394386/ERR2394386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394386/HT-SELEX__ligand-lig147__TF-ISL1__cycle-3__batch-FJ45__well-P9__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394386/HT-SELEX__ligand-lig147__TF-ISL1__cycle-3__batch-FJ45__well-P9__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/006/ERR2394386
PRJEB22684	SAMEA104680704	ERX2435190	ERR2394387	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2394387/ERR2394387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/007/ERR2394387/ERR2394387_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394387/HT-SELEX__ligand-lig147__TF-ISL1__cycle-4__batch-FJ45__well-P9__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394387/HT-SELEX__ligand-lig147__TF-ISL1__cycle-4__batch-FJ45__well-P9__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/007/ERR2394387
PRJEB22684	SAMEA104680705	ERX2435191	ERR2394388	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2394388/ERR2394388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/008/ERR2394388/ERR2394388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394388/HT-SELEX__ligand-lig147__TF-JUND2__cycle-1__batch-FJ45__well-O22__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394388/HT-SELEX__ligand-lig147__TF-JUND2__cycle-1__batch-FJ45__well-O22__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/008/ERR2394388
PRJEB22684	SAMEA104680706	ERX2435192	ERR2394389	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2394389/ERR2394389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/009/ERR2394389/ERR2394389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394389/HT-SELEX__ligand-lig147__TF-JUND2__cycle-2__batch-FJ45__well-O22__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394389/HT-SELEX__ligand-lig147__TF-JUND2__cycle-2__batch-FJ45__well-O22__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/009/ERR2394389
PRJEB22684	SAMEA104680707	ERX2435193	ERR2394390	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2394390/ERR2394390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/000/ERR2394390/ERR2394390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394390/HT-SELEX__ligand-lig147__TF-JUND2__cycle-3__batch-FJ45__well-O22__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394390/HT-SELEX__ligand-lig147__TF-JUND2__cycle-3__batch-FJ45__well-O22__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/000/ERR2394390
PRJEB22684	SAMEA104680708	ERX2435194	ERR2394391	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2394391/ERR2394391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/001/ERR2394391/ERR2394391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394391/HT-SELEX__ligand-lig147__TF-JUND2__cycle-4__batch-FJ45__well-O22__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394391/HT-SELEX__ligand-lig147__TF-JUND2__cycle-4__batch-FJ45__well-O22__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/001/ERR2394391
PRJEB22684	SAMEA104680709	ERX2435195	ERR2394392	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2394392/ERR2394392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/002/ERR2394392/ERR2394392_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394392/HT-SELEX__ligand-lig147__TF-JUND__cycle-1__batch-FJ45__well-D9__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394392/HT-SELEX__ligand-lig147__TF-JUND__cycle-1__batch-FJ45__well-D9__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/002/ERR2394392
PRJEB22684	SAMEA104680710	ERX2435196	ERR2394393	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2394393/ERR2394393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/003/ERR2394393/ERR2394393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394393/HT-SELEX__ligand-lig147__TF-JUND__cycle-2__batch-FJ45__well-D9__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394393/HT-SELEX__ligand-lig147__TF-JUND__cycle-2__batch-FJ45__well-D9__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/003/ERR2394393
PRJEB22684	SAMEA104680711	ERX2435197	ERR2394394	32630	synthetic construct	ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2394394/ERR2394394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR239/004/ERR2394394/ERR2394394_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394394/HT-SELEX__ligand-lig147__TF-JUND__cycle-3__batch-FJ45__well-D9__PEread-R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR239/ERR2394394/HT-SELEX__ligand-lig147__TF-JUND__cycle-3__batch-FJ45__well-D9__PEread-R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR239/004/ERR2394394
